experiment,experiment_id,run_id,scenario_id,variant,run_index,claim_id,claim_type,claim_text,auto_support_status,evidence_count,evidence
hybrid,exp-6db1e87daed5,run-01349a1410397ee9,SC-A-02,no_memory,0,claim-30f2b75b70add393,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=2.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=2.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-01349a1410397ee9,SC-A-02,no_memory,0,claim-39473ea2ca61fe49,ranking_reason,Salary meets your stated minimum.,supported,3,"dialogue:salary_min={'min_salary': 4000.0, 'max_salary': 4000.0, 'currency': None, 'period': 'unknown'} (confirmed, conf 0.99) | dialogue:salary_currency=MYR (confirmed, conf 0.99) | job_posting:salary_min=7000.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-01349a1410397ee9,SC-A-02,no_memory,0,claim-637e6173022e54dd,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=2.0 (confirmed, conf 0.95) | job_posting:min_years_experience=1.0 (confirmed, conf 1.0) | job_posting:max_years_experience=3.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-01349a1410397ee9,SC-A-02,no_memory,0,claim-6536571af47d329f,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,4,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-01349a1410397ee9,SC-A-02,no_memory,0,claim-6835dd660940a973,ranking_reason,Covers preferred skills (1/1).,supported,4,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | profile:skills=Excel (confirmed, conf 0.95) | job_posting:preferred_skills=['python'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-01349a1410397ee9,SC-A-02,no_memory,0,claim-69d701708e69fd48,skill_gap,"Gap: the role requires communication, which is not in your listed skills.",supported,1,"job_posting:required_skills=['excel', 'communication'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-01349a1410397ee9,SC-A-02,no_memory,0,claim-6a4c36f5c005d430,ranking_reason,Salary meets your stated minimum.,supported,3,"dialogue:salary_min={'min_salary': 4000.0, 'max_salary': 4000.0, 'currency': None, 'period': 'unknown'} (confirmed, conf 0.99) | dialogue:salary_currency=MYR (confirmed, conf 0.99) | job_posting:salary_min=3600.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-01349a1410397ee9,SC-A-02,no_memory,0,claim-714e03bb3cec9b87,ranking_reason,Covers required skills (2/2).,supported,4,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | profile:skills=Excel (confirmed, conf 0.95) | job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-01349a1410397ee9,SC-A-02,no_memory,0,claim-7803ebeefceccf40,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,4,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-01349a1410397ee9,SC-A-02,no_memory,0,claim-9366932dfd4e007f,ranking_reason,Covers required skills (2/2).,supported,4,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | profile:skills=Excel (confirmed, conf 0.95) | job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-01349a1410397ee9,SC-A-02,no_memory,0,claim-afe921d2dea545a4,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,4,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-01349a1410397ee9,SC-A-02,no_memory,0,claim-b576bdaa57856f92,ranking_reason,Covers preferred skills (1/1).,supported,4,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | profile:skills=Excel (confirmed, conf 0.95) | job_posting:preferred_skills=['python'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-01349a1410397ee9,SC-A-02,no_memory,0,claim-bee3b25a4888ad75,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=2.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=2.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-01349a1410397ee9,SC-A-02,no_memory,0,claim-c101a018bf9cecfc,ranking_reason,Matches your target role (business analyst).,supported,4,"profile:target_roles=Business Analyst (confirmed, conf 0.95) | dialogue:target_roles=Business Analyst (confirmed, conf 0.98) | job_posting:role_family=business analyst (confirmed, conf 1.0) | job_posting:title=Entry Business Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-01349a1410397ee9,SC-A-02,no_memory,0,claim-c1bec18aa27f79ba,ranking_reason,Covers required skills (2/2).,supported,4,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | profile:skills=Excel (confirmed, conf 0.95) | job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-01349a1410397ee9,SC-A-02,no_memory,0,claim-ceddfc3f082410e7,ranking_reason,Covers required skills (2/2).,supported,4,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | profile:skills=Excel (confirmed, conf 0.95) | job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-01349a1410397ee9,SC-A-02,no_memory,0,claim-d2f05a7f92b3c300,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,4,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-01349a1410397ee9,SC-A-02,no_memory,0,claim-da116e4664dfbb48,ranking_reason,Covers preferred skills (1/1).,supported,4,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | profile:skills=Excel (confirmed, conf 0.95) | job_posting:preferred_skills=['sql'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-01349a1410397ee9,SC-A-02,no_memory,0,claim-e101664b3ad6aaa0,candidate_preference,You indicated salary min: 4000.0,supported,1,"dialogue:salary_min={'min_salary': 4000.0, 'max_salary': 4000.0, 'currency': None, 'period': 'unknown'} (confirmed, conf 0.99)"
hybrid,exp-6db1e87daed5,run-01349a1410397ee9,SC-A-02,no_memory,0,claim-f823f2e2786f5df2,candidate_preference,You indicated preferred locations: ['Kuala Lumpur'],supported,2,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99)"
hybrid,exp-6db1e87daed5,run-01349a1410397ee9,SC-A-02,no_memory,0,claim-fcce8c2df25b909b,candidate_preference,You indicated target roles: ['business analyst'],supported,2,"profile:target_roles=Business Analyst (confirmed, conf 0.95) | dialogue:target_roles=Business Analyst (confirmed, conf 0.98)"
deterministic,exp-e748800507ef,run-017e74bcc49b87d8,SC-D-12,full,0,claim-1f5aa82c73817981,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,4,"profile:preferred_locations=Penang (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.85) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-017e74bcc49b87d8,SC-D-12,full,0,claim-39473ea2ca61fe49,ranking_reason,Salary meets your stated minimum.,supported,3,"dialogue:salary_min=4000.0 (confirmed, conf 0.85) | dialogue:salary_currency=MYR (confirmed, conf 0.85) | job_posting:salary_min=7000.0 (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-017e74bcc49b87d8,SC-D-12,full,0,claim-53a8e419107df166,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=1.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=2.0 (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-017e74bcc49b87d8,SC-D-12,full,0,claim-55bbdd72e15ddbd2,ranking_reason,"Work mode is hybrid, matching your preference.",supported,2,"dialogue:work_modes=hybrid (confirmed, conf 0.85) | job_posting:work_mode=hybrid (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-017e74bcc49b87d8,SC-D-12,full,0,claim-888dd8e65ebd1e0c,ranking_reason,Matches your target role (data analyst).,supported,3,"dialogue:target_roles=data analyst (confirmed, conf 0.85) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Entry Data Analyst (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-017e74bcc49b87d8,SC-D-12,full,0,claim-addeb18eef12d66f,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-017e74bcc49b87d8,SC-D-12,full,0,claim-afe921d2dea545a4,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,4,"profile:preferred_locations=Penang (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.85) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-017e74bcc49b87d8,SC-D-12,full,0,claim-c2d68998cb2480b0,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-017e74bcc49b87d8,SC-D-12,full,0,claim-c4877a5cc7a9f05f,ranking_reason,Matches your target role (data analyst).,supported,3,"dialogue:target_roles=data analyst (confirmed, conf 0.85) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Mid Data Analyst (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-017e74bcc49b87d8,SC-D-12,full,0,claim-d101143515cd53aa,ranking_reason,"Work mode is hybrid, matching your preference.",supported,2,"dialogue:work_modes=hybrid (confirmed, conf 0.85) | job_posting:work_mode=hybrid (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-017e74bcc49b87d8,SC-D-12,full,0,claim-db58e68a276f73f2,candidate_preference,You indicated target roles: ['data analyst'],supported,1,"dialogue:target_roles=data analyst (confirmed, conf 0.85)"
deterministic,exp-e748800507ef,run-017e74bcc49b87d8,SC-D-12,full,0,claim-e101664b3ad6aaa0,candidate_preference,You indicated salary min: 4000.0,supported,1,"dialogue:salary_min=4000.0 (confirmed, conf 0.85)"
deterministic,exp-e748800507ef,run-017e74bcc49b87d8,SC-D-12,full,0,claim-f823f2e2786f5df2,candidate_preference,You indicated preferred locations: ['Kuala Lumpur'],supported,2,"profile:preferred_locations=Penang (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.85)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-15ec35b6385e963c,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-1f5aa82c73817981,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,3,"dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-2c8b41a54a0fe323,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=Data Analyst (confirmed, conf 0.98) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Intern Data Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-32707df50775b05b,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-53a8e419107df166,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=2.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=2.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-55bbdd72e15ddbd2,ranking_reason,"Work mode is hybrid, matching your preference.",supported,2,"dialogue:work_modes=hybrid (confirmed, conf 0.98) | job_posting:work_mode=hybrid (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-5d25ddd869dcf8c5,ranking_reason,"Work mode is hybrid, matching your preference.",supported,2,"dialogue:work_modes=hybrid (confirmed, conf 0.98) | job_posting:work_mode=hybrid (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-67e1a8389ac1368d,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-6835dd660940a973,ranking_reason,Covers preferred skills (1/1).,supported,3,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | job_posting:preferred_skills=['python'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-7803ebeefceccf40,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,3,"dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-888dd8e65ebd1e0c,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=Data Analyst (confirmed, conf 0.98) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Entry Data Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-addeb18eef12d66f,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-afe921d2dea545a4,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,3,"dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-b7ff2fb4dcd929f3,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=Data Analyst (confirmed, conf 0.98) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Entry Data Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-bdd71b4be152e236,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,3,"dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-bee3b25a4888ad75,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=2.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=2.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-c2d68998cb2480b0,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-c4877a5cc7a9f05f,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=Data Analyst (confirmed, conf 0.98) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Mid Data Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-d101143515cd53aa,ranking_reason,"Work mode is hybrid, matching your preference.",supported,2,"dialogue:work_modes=hybrid (confirmed, conf 0.98) | job_posting:work_mode=hybrid (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-d2d73c1e6b916eb2,ranking_reason,"Work mode is hybrid, matching your preference.",supported,2,"dialogue:work_modes=hybrid (confirmed, conf 0.98) | job_posting:work_mode=hybrid (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-db58e68a276f73f2,candidate_preference,You indicated target roles: ['data analyst'],supported,2,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=Data Analyst (confirmed, conf 0.98)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-ea7bad6ea315b12d,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=Data Analyst (confirmed, conf 0.98) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Mid Data Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-029475872babdae9,SC-F-01,full,0,claim-f823f2e2786f5df2,candidate_preference,You indicated preferred locations: ['Kuala Lumpur'],supported,1,"dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99)"
